Category,x,y,amount
chemical,37,12,2.55117587332547
chemical,38,12,2.79322534116012
chemical,0,13,3.5176706593367
chemical,1,13,4.52233108181022
chemical,2,13,5.003615285792
chemical,3,13,4.52890855037129
chemical,4,13,3.47004105153387
chemical,5,13,2.37531276356223
chemical,6,13,1.63204849611265
chemical,7,13,1.18782122743328
chemical,8,13,0.921108707656771
chemical,9,13,0.747327722191423
chemical,10,13,0.626646173911766
chemical,11,13,0.544212319086989
chemical,12,13,0.494603453860513
chemical,13,13,0.474268500157331
chemical,14,13,0.479115261338287
chemical,15,13,0.504192230927371
chemical,16,13,0.543854636979641
chemical,17,13,0.591952142870655
chemical,18,13,0.642085748805583
chemical,19,13,0.688042180083153
chemical,20,13,0.724405775763271
chemical,21,13,0.747237060568019
chemical,22,13,0.754663134088082
chemical,23,13,0.747252150087722
chemical,24,13,0.728117697779724
chemical,25,13,0.702784226223338
chemical,26,13,0.678904954887184
chemical,27,13,0.665926577449464
chemical,28,13,0.674722907457496
chemical,29,13,0.717083985636832
chemical,30,13,0.804804027123518
chemical,31,13,0.94806624591195
chemical,32,13,1.15302365466128
chemical,33,13,1.41994844594401
chemical,34,13,1.75949503936332
chemical,35,13,2.35518732397793
chemical,36,13,3.21779751386585
chemical,37,13,4.04624415639879
chemical,38,13,4.36264808868245
chemical,0,14,3.77733715175991
chemical,1,14,5.43253258003483
chemical,2,14,6.07190785836353
chemical,3,14,5.35821822502226
chemical,4,14,3.5837163036494
chemical,5,14,2.20118028498352
chemical,6,14,1.37881137213932
chemical,7,14,0.952487466233829
chemical,8,14,0.731545662238381
chemical,9,14,0.610452725401977
chemical,10,14,0.543547714664414
chemical,11,14,0.514499600340617
chemical,12,14,0.518051261345583
chemical,13,14,0.551493612746936
chemical,14,14,0.611450106549117
chemical,15,14,0.692940479016438
chemical,16,14,0.789240660834551
chemical,17,14,0.892074921337696
chemical,18,14,0.992123851698279
chemical,19,14,1.07989069784208
chemical,20,14,1.1468612222348
chemical,21,14,1.18676157145517
chemical,22,14,1.19665043685205
chemical,23,14,1.17760666006305
chemical,24,14,1.13488173838603
chemical,25,14,1.07753524459861
chemical,26,14,1.01769861558595
chemical,27,14,0.96966115601503
chemical,28,14,0.948910190521764
chemical,29,14,0.971099775000308
chemical,30,14,1.05074104148588
chemical,31,14,1.19932674115186
chemical,32,14,1.42279938486322
chemical,33,14,1.7203928441052
chemical,34,14,2.1193429406428
chemical,35,14,3.00247859521952
chemical,36,14,6.98977697878167
chemical,37,14,10.4867187147767
chemical,38,14,10.8995178462417
chemical,0,15,3.66793919668048
chemical,1,15,5.38471170429647
chemical,2,15,6.73831798463839
chemical,3,15,5.27385369144658
chemical,4,15,3.41083902560553
chemical,5,15,1.97173378306451
chemical,6,15,1.19693943192943
chemical,7,15,0.823745819989823
chemical,8,15,0.648422875114531
chemical,9,15,0.5690017479272
chemical,10,15,0.545319987376756
chemical,11,15,0.564454276456178
chemical,12,15,0.623002719087578
chemical,13,15,0.719254482083314
chemical,14,15,0.849963832791046
chemical,15,15,1.00917719347918
chemical,16,15,1.18776448997797
chemical,17,15,1.37350725270392
chemical,18,15,1.55181582233587
chemical,19,15,1.7071874006285
chemical,20,15,1.8252546587183
chemical,21,15,1.89507020044281
chemical,22,15,1.91113648848645
chemical,23,15,1.87470795048034
chemical,24,15,1.79407103909233
chemical,25,15,1.68378580831358
chemical,26,15,1.56313909666232
chemical,27,15,1.45420337806043
chemical,28,15,1.37985324332211
chemical,29,15,1.3618813724408
chemical,30,15,1.41908575358089
chemical,31,15,1.56504256675218
chemical,32,15,1.80545617618099
chemical,33,15,2.13753664549616
chemical,34,15,2.59297849157563
chemical,35,15,3.74487969989192
chemical,36,15,8.26342906748634
chemical,37,15,28.2713524065083
chemical,38,15,22.2829272465547
chemical,0,16,3.03539178615788
chemical,1,16,4.39314884698682
chemical,2,16,4.87757026397033
chemical,3,16,4.26821848963856
chemical,4,16,2.75850497020515
chemical,5,16,1.66030073664565
chemical,6,16,1.05597696116929
chemical,7,16,0.774223070528257
chemical,8,16,0.651767352546303
chemical,9,16,0.61046086344043
chemical,10,16,0.625657726431844
chemical,11,16,0.693899254147231
chemical,12,16,0.817942833883938
chemical,13,16,0.99734306620551
chemical,14,16,1.22839072926606
chemical,15,16,1.50295593284809
chemical,16,16,1.80820489648111
chemical,17,16,2.12558112438121
chemical,18,16,2.43160159807106
chemical,19,16,2.70017231759651
chemical,20,16,2.90614924613465
chemical,21,16,3.02952222606977
chemical,22,16,3.05928642560593
chemical,23,16,2.99603061383025
chemical,24,16,2.85257423636194
chemical,25,16,2.65252873665324
chemical,26,16,2.4272305951397
chemical,27,16,2.21185990874637
chemical,28,16,2.04156929538211
chemical,29,16,1.94811627864663
chemical,30,16,1.95700562937105
chemical,31,16,2.08481092530302
chemical,32,16,2.33647371929847
chemical,33,16,2.70492191154913
chemical,34,16,3.21210898838192
chemical,35,16,4.27887333162604
chemical,36,16,8.7711718045712
chemical,37,16,13.0690410934564
chemical,38,16,14.207765018495
chemical,0,17,2.27956234420321
chemical,1,17,2.8101832878465
chemical,2,17,3.04896336517676
chemical,3,17,2.68365583565571
